lat,lng,distrito,precio_usd,area_m2,dormitorios,banos,antiguedad_anios
-12.0826806,-77.0462833,Jesus Maria,693,61,2,2,7
-12.0768967,-77.0724908,Pueblo Libre,480,44,1,1,10
-12.0606131,-77.0694444,Cercado de Lima,467,90,3,1,6
-12.0931021,-77.0266123,San Isidro,799,61,2,2,9
-12.1179719,-77.0019963,Surquillo,467,40,1,1,9
-12.181964,-77.007586,Chorrillos,533,70,3,2,10
-12.089953,-77.03423,San Isidro,800,40,1,1,9
-11.9608471,-77.072346,Los Olivos,240,56,2,1,15
-12.0950689,-77.026514,San Isidro,613,50,1,1,9
-12.131957735886337,-77.03049145638943,Miraflores,2400,209,3,3,10
-12.07976,-77.10729,San Miguel,595,75,3,2,8
-12.111491,-76.942954,La Molina,325,50,2,1,10
-12.0824947,-77.0506092,Jesus Maria,800,75,3,2,7
-12.0949371,-77.0588403,Magdalena del Mar,1100,57,2,2,8
-12.1590656,-76.9805049,Santiago de Surco,453,73,3,1,10
-12.1282791,-77.0340756,Miraflores,1250,120,2,2,10
-12.1529199,-77.023319,Barranco,1100,60,1,2,5
-12.0737769,-77.0388207,Cercado de Lima,480,48,1,1,6
-12.106001,-77.0268053,Miraflores,880,67,2,2,10
-12.1047188,-77.0606395,Magdalena del Mar,720,75,2,1,8
-11.918449,-77.070887,Comas,347,70,3,2,5
-12.078204643459642,-77.09358188564804,San Miguel,480,61,2,2,8
-12.1276896,-77.0354473,Miraflores,4100,250,3,3,10
-12.063547,-76.942937,Ate,355,50,1,1,12
-12.1267606,-77.0338941,Miraflores,1450,135,3,3,10
-12.0940335,-77.0266508,San Isidro,907,62,1,1,9
-12.1067581,-77.0544922,San Isidro,613,89,2,1,9
-12.0910953,-77.0273658,San Isidro,853,60,2,2,9
-12.063676402157403,-77.07087960744019,Cercado de Lima,560,64,3,2,6
-12.126358,-77.0314161,Miraflores,667,60,1,2,10
-11.976663,-77.084327,San Martin de Porres,343,80,2,1,10
-12.1041903,-77.0072648,San Borja,850,133,2,2,11
-11.92709342,-77.05989815,Comas,293,67,3,2,5
-12.1164673,-77.0257992,Miraflores,850,49,2,2,10
-12.128059,-77.009423,Miraflores,410,36,1,1,10
-12.12119853,-77.03902323,Miraflores,1120,120,3,2,10
-12.0970297,-77.0339119,San Isidro,800,63,2,2,9
-12.1275242,-77.0259022,Miraflores,787,78,2,2,10
-12.1767163,-77.0068592,Chorrillos,480,55,2,2,10
-12.0693386,-77.049345,Brena,747,85,4,3,10
-12.0948917,-77.0597645,Magdalena del Mar,853,60,2,2,8
-11.92496402,-77.06173391,Comas,227,60,3,2,5
-12.1368436,-77.0221338,Barranco,480,45,1,2,5
-12.089998,-77.050099,San Isidro,2500,202,3,1,9
-12.0955251,-77.0266763,San Isidro,893,65,2,2,9
-12.06968005,-77.03728805,Cercado de Lima,667,67,3,2,6
-12.0889727,-76.9866165,San Borja,667,71,1,2,11
-12.1050187,-77.0378843,San Isidro,933,50,2,1,9
-11.911822,-77.054043,Comas,252,75,2,1,5
-12.121328,-77.018061,Miraflores,987,95,3,2,10
-12.0646396,-77.0409753,Cercado de Lima,507,52,1,1,6
-11.79402445,-77.16092779,Ancon,267,71,3,2,9
-12.1435376,-77.0219337,Barranco,627,40,1,1,5
-12.141122,-77.019724,Barranco,700,44,1,1,5
-12.08850545,-77.05961384,Jesus Maria,507,40,1,1,7
-12.0109265,-77.0691057,San Martin de Porres,347,65,3,2,10
-11.9290438,-77.0576263,Comas,240,52,2,2,5
-12.1150077,-77.0125758,Surquillo,1013,114,3,3,9
-12.1167571,-76.9783757,Santiago de Surco,910,118,3,3,10
-12.1016245,-77.0176611,San Isidro,760,45,1,1,9
-11.911822,-77.054043,Comas,237,75,2,1,5
-12.1108842,-77.037333,Miraflores,1067,82,3,3,10
-12.09020362,-77.01895716,La Victoria,1200,83,3,2,2
-12.0896313,-77.0283259,San Isidro,533,47,1,1,9
-12.08304,-77.0917584,San Miguel,533,82,3,2,8
-12.0526274,-76.9670336,Ate,533,48,2,2,12
-12.29879459,-76.85518561,Lurin,533,122,2,2,1
-12.1063689,-77.0327431,Miraflores,1300,105,2,2,10
-12.1211814,-77.0099342,Miraflores,960,100,3,1,10
-12.0302237,-76.955065,Ate,1250,107,3,2,12
-12.1248008,-76.9916112,Santiago de Surco,960,98,2,3,10
-12.0768286,-77.0367375,Cercado de Lima,707,69,3,2,6
-12.076447,-77.0562874,Pueblo Libre,667,70,3,2,10
-12.1170384,-76.9945284,Santiago de Surco,747,90,2,1,10
-12.0926624,-77.0615507,Magdalena del Mar,747,89,2,2,8
-12.11996849,-77.02890773,Miraflores,806,56,1,1,10
-12.0993707,-76.9371709,La Molina,650,100,2,2,10
-12.1365798,-77.0225352,Barranco,667,44,1,1,5
-12.0837486,-77.08835588,San Miguel,747,107,3,1,8
-12.095143,-77.041829,San Isidro,6200,400,3,1,9
-12.06891002,-77.06912,Pueblo Libre,560,90,2,1,10
-12.0798395,-77.1087871,San Miguel,640,54,2,2,8
-12.0895952,-76.9043039,La Molina,693,115,3,3,10
-12.0918499,-77.063664,Magdalena del Mar,533,50,1,1,8
-12.1530339,-77.0226301,Barranco,750,43,1,1,5
-12.0974372,-77.0504877,San Isidro,1350,110,2,1,9
-12.138395,-77.020523,Barranco,700,40,1,1,5
-12.0780403,-77.0276381,Cercado de Lima,925,65,3,2,6
-12.094846,-77.015131,San Isidro,1690,240,3,3,9
-12.093544,-77.076537,Magdalena del Mar,960,170,4,1,8
-12.1205198,-77.0015745,Surquillo,667,93,3,2,9
-12.0832295,-77.0470155,Jesus Maria,507,54,1,1,7
-12.112588,-77.041214,Miraflores,1600,100,2,2,10
-12.141548,-77.0234162,Barranco,1027,57,1,1,5
-11.93254175,-77.06015005,Comas,227,60,3,2,5
-12.0827304,-76.96818,La Molina,2780,210,3,5,10
-12.1240459,-77.0112037,Miraflores,950,120,2,2,10
-12.1114183,-77.0476679,Miraflores,800,63,2,2,10
-12.130713,-77.027563,Miraflores,1300,105,2,1,10
-12.0921893,-77.0267516,San Isidro,773,50,1,1,9
-12.0835561,-77.0665363,Pueblo Libre,587,66,2,2,10
-12.08031144,-77.00836609,La Victoria,320,30,1,1,2
-12.0824947,-77.0506092,Jesus Maria,587,42,1,1,7
-12.1742066,-77.000327,Chorrillos,400,47,1,2,10
-12.10494098,-76.93813092,La Molina,827,125,4,3,10
-12.1258551,-77.0293357,Miraflores,1200,75,2,2,10
-12.0850693,-77.0736482,San Miguel,480,56,2,2,8
-12.0668038,-77.0529723,Brena,600,82,3,2,10
-12.1335837,-77.0192671,Barranco,693,57,1,1,5
-12.0944058,-77.0506232,San Isidro,1600,165,3,2,9
-12.1158607,-77.0468054,Miraflores,933,91,2,2,10
-12.122553,-76.9783476,Santiago de Surco,850,86,2,2,10
-12.1411508,-77.0221186,Barranco,933,85,3,2,5
-11.9951114,-77.0963086,San Martin de Porres,347,80,2,1,10
-12.0672083,-76.9615521,Ate,747,160,3,1,12
-12.095978,-77.047222,San Isidro,1467,170,3,3,9
-11.94494,-77.084999,San Martin de Porres,285,100,3,2,10
-12.0905438,-76.98778013,San Borja,1250,116,3,1,11
-12.129,-77.02416,Miraflores,1040,67,2,2,10
-11.9594191,-77.0758923,Los Olivos,333,38,1,1,15
-12.0841367,-77.083903,San Miguel,747,89,3,2,8
-12.0774344,-77.0934137,San Miguel,507,90,3,2,8
-12.1032162,-76.9802389,Santiago de Surco,1000,120,3,2,10
-12.139595,-77.021284,Barranco,780,80,2,1,5
-12.136867,-77.022419,Barranco,533,28,1,1,5
-12.0895265,-77.0110269,San Isidro,720,60,2,2,9
-12.0952937,-76.7724721,Cieneguilla,400,70,3,2,9
-12.102047,-76.9705061,Santiago de Surco,850,88,4,2,10
-12.1386169,-77.0251705,Barranco,1100,95,2,2,5
-12.099738,-77.02049,San Isidro,800,100,2,1,9
-12.1002731,-76.9992691,San Borja,1000,95,3,3,11
-12.1245725,-77.0371288,Miraflores,2200,147,3,3,10
-12.18753232,-77.00648041,Chorrillos,347,48,2,1,10
-12.0925737,-77.0595005,Magdalena del Mar,787,99,3,1,8
-12.0976056,-77.0709866,Magdalena del Mar,533,56,2,2,8
-12.133212,-77.024804,Miraflores,2350,305,4,2,10
-12.1159026,-76.976885,Santiago de Surco,573,100,3,2,10
-12.0369642,-76.9951911,El Agustino,467,66,3,2,8
-12.078509,-77.0863516,San Miguel,773,75,3,2,8
-12.1181372,-77.0428165,Miraflores,1067,82,3,3,10
-12.2065293,-77.014704,Chorrillos,773,120,3,2,10
-12.1269033,-77.0299013,Miraflores,720,70,2,1,10
-12.0473301,-77.0503639,Cercado de Lima,373,65,3,2,6
-12.0825324,-77.1038796,San Miguel,747,73,3,2,8
-11.9960588,-77.0820577,San Martin de Porres,453,50,2,1,10
-12.118765,-77.03414,Miraflores,750,60,1,1,10
-12.0934473,-77.0328439,San Isidro,640,50,1,1,9
-12.051067,-77.075274,Cercado de Lima,347,75,2,1,6
-12.1290175,-77.0270752,Miraflores,700,70,1,1,10
-12.08188,-77.036859,Lince,1082,192,5,3,5
-12.0706572,-77.0662401,Pueblo Libre,400,31,1,1,10
-12.0895952,-76.9043039,La Molina,520,100,3,1,10
-11.87775,-77.026041,Carabayllo,320,145,4,2,2
-12.0568893,-76.9478323,Ate,1100,160,3,2,12
-12.127813,-77.0295338,Miraflores,827,104,2,3,10
-12.0809377,-77.0558392,Jesus Maria,1100,117,3,3,7
-12.0944084,-77.0498169,San Isidro,1350,115,2,3,9
-12.1109261,-76.936277,La Molina,560,75,2,2,10
-12.075575,-77.059021,Pueblo Libre,800,100,3,3,10
-12.089066,-76.988731,San Borja,1800,189,3,3,11
-12.0950323,-77.0302105,San Isidro,400,27,1,1,9
-12.11926101,-77.02889625,Miraflores,975,62,2,2,10
-12.093485,-77.029853,San Isidro,743,46,1,1,9
-11.9800346,-77.0742023,San Martin de Porres,533,120,5,2,10
-12.112688,-76.995888,Surquillo,773,60,2,2,9
-12.026074,-77.080142,San Martin de Porres,593,117,3,1,10
-12.115462,-76.975571,Santiago de Surco,1041,120,3,1,10
-12.0724041,-77.036172,Cercado de Lima,653,75,3,2,6
-12.10189,-77.017651,San Isidro,850,63,2,2,9
-12.1211203,-77.019421,Miraflores,1093,105,2,3,10
-12.1382296,-77.0258541,Barranco,1800,162,2,2,5
-12.1391916,-77.0241223,Barranco,640,48,1,1,5
-12.0776743,-77.0517578,Jesus Maria,533,57,2,1,7
-12.096517,-77.0287367,San Isidro,720,46,1,2,9
-12.1430768,-77.0220133,Barranco,800,55,2,1,5
-12.111437,-77.051087,Miraflores,1205,120,3,1,10
-12.123419,-77.0282933,Miraflores,1200,130,2,3,10
-12.302735,-76.7830867,Punta Hermosa,400,60,2,2,4
-11.9945958,-77.0791512,San Martin de Porres,320,85,2,1,10
-12.070907,-77.066846,Pueblo Libre,480,44,1,1,10
-12.094662,-77.055999,Magdalena del Mar,677,40,1,1,8
-12.11935,-77.022123,Miraflores,720,70,3,2,10
-12.0793473,-77.10478479999999,San Miguel,587,64,3,1,8
-12.0953082,-77.0594878,Magdalena del Mar,720,55,2,2,8
-12.0771043,-77.0490849,Jesus Maria,853,90,3,2,7
-12.0554949,-77.0713786,Cercado de Lima,240,30,1,1,6
-12.1112083,-77.0336075,Miraflores,747,72,2,2,10
-12.1114046,-77.0333255,Miraflores,900,116,3,1,10
-12.0941688,-77.0507851,San Isidro,600,60,1,1,9
-12.118492,-77.016808,Miraflores,773,80,3,2,10
-12.078574,-77.035425,Cercado de Lima,613,60,2,2,6
-12.3399528,-76.824884,Punta Hermosa,800,95,3,2,4
-12.10175,-76.980262,Santiago de Surco,1200,153,3,3,10
-12.1175983,-77.0054234,Surquillo,680,76,2,2,9
-11.9698343,-77.080261,San Martin de Porres,480,120,5,5,10
-12.086483,-77.0807207,San Miguel,720,72,3,2,8
-11.9932111,-77.0790716,San Martin de Porres,453,100,3,2,10
-12.0860663,-77.0740328,San Miguel,613,85,3,2,8
-12.0837056,-77.0497372,Jesus Maria,760,74,3,2,7
-12.0246529,-76.9713404,San Juan de Lurigancho,213,40,2,1,8
-12.0765837,-76.9578001,La Molina,2000,210,4,1,10
-12.1094552,-77.0056402,Surquillo,683,92,3,1,9
-12.135575,-77.026187,Miraflores,1500,157,3,1,10
-12.1283393,-77.0309687,Miraflores,747,80,1,2,10
-12.1239971,-76.9920747,Santiago de Surco,507,50,2,1,10
-12.097165,-76.9731991,Santiago de Surco,1307,145,4,1,10
-12.0597,-77.042829,Cercado de Lima,639,104,3,1,6
-12.120971,-77.02402,Miraflores,892,88,3,2,10
-12.1189673,-77.0379943,Miraflores,1000,80,2,2,10
-12.1133406,-77.0478198,Miraflores,1000,56,2,2,10
-12.093061,-77.0264787,San Isidro,1100,68,2,2,9
-12.3023,-76.850259,Lurin,933,120,3,1,1
-12.0906117,-77.0277721,San Isidro,640,48,1,1,9
-12.3857498,-76.7793318,San Bartolo,933,70,2,2,9
-12.102536,-77.022067,San Isidro,800,56,2,2,9
-12.0923582,-76.9684476,Santiago de Surco,1013,112,2,2,10
-12.1300663,-77.0339997,Miraflores,3500,210,3,1,10
-12.001037,-77.0974251,Callao,373,140,4,2,11
-12.1308174,-77.00172049999999,Santiago de Surco,853,76,3,2,10
-11.9695157,-77.0911017,San Martin de Porres,200,60,2,2,10
-12.138395,-77.020523,Barranco,553,39,1,1,5
-12.1409507,-77.0090012,Santiago de Surco,637,75,3,2,10
-12.0698425,-77.1020401,San Miguel,453,61,3,2,8
-12.093274,-77.0270818,San Isidro,800,54,1,1,9
-12.0927514,-77.0276429,San Isidro,720,45,1,1,9
-12.067952503625026,-77.0473639465576,Jesus Maria,613,63,2,2,7
-12.0757342,-77.0697802,Pueblo Libre,693,117,3,3,10
-12.0804725,-77.055202,Jesus Maria,560,42,1,1,7
-12.0543208,-77.0350673,Cercado de Lima,373,60,2,1,6
-12.089747,-77.0433228,San Isidro,867,74,2,3,9
-12.0824047,-76.99518719999999,San Borja,960,158,4,3,11
-12.1276896,-77.0354473,Miraflores,3800,250,3,3,10
-12.0072928,-77.0730376,San Martin de Porres,373,140,3,2,10
-12.1151889,-76.9700391,Santiago de Surco,1200,165,4,4,10
-12.0948664,-77.0588927,Magdalena del Mar,933,91,3,1,8
-11.9291596,-77.0579889,Comas,227,55,2,1,5
-12.1269883,-77.0269971,Miraflores,2200,217,2,3,10
-12.1079525,-77.0477662,San Isidro,667,75,3,1,9
-12.1203191,-77.043116,Miraflores,1500,119,3,2,10
-12.0971499,-77.0324035,San Isidro,1150,60,2,2,9
-12.136911,-77.022419,Barranco,533,28,1,1,5
-12.0974149,-77.0704553,Magdalena del Mar,773,90,2,2,8
-12.1305128,-77.0066793,Santiago de Surco,2350,235,3,3,10
-12.0926354,-77.0809125,San Miguel,507,36,1,1,8
-12.0825324,-77.1038796,San Miguel,427,42,1,1,8
-12.0944807,-77.0558825,San Isidro,600,38,1,1,9
-12.1385658,-77.0222258,Barranco,499,39,1,1,5
-11.9250375,-77.0609531,Comas,320,75,3,2,5
-12.1334989,-77.0222173,Miraflores,773,86,2,3,10
-12.1775717,-77.0002642,Chorrillos,613,62,3,2,10
-12.1200634,-77.0329378,Miraflores,1100,138,2,2,10
-12.0944895,-77.0495666,San Isidro,853,101,3,2,9
-12.088166,-77.046522,San Isidro,547,50,1,1,9
-12.141718,-77.010648,Santiago de Surco,569,74,3,2,10
-12.08301,-76.963303,La Molina,1200,110,2,1,10
-12.1694008,-76.9948346,Chorrillos,533,60,2,2,10
-12.087905,-77.042754,San Isidro,747,95,3,3,9
-12.1247246,-77.0294983,Miraflores,1200,160,3,3,10
-12.1048951,-76.953423,La Molina,533,60,1,1,10
-12.1412665,-77.0233053,Barranco,560,45,1,1,5
-12.10423952,-76.93748955,La Molina,608,80,3,2,10
-11.9983344,-77.0804123,San Martin de Porres,267,120,3,2,10
-12.118921,-77.033686,Miraflores,750,75,1,3,10
-11.955373,-76.982742,San Juan de Lurigancho,240,90,2,1,8
-12.085216,-77.053216,Jesus Maria,1120,97,3,2,7
-12.0978298,-77.0478963,San Isidro,2500,155,3,2,9
-12.099722,-77.062893,Magdalena del Mar,743,77,3,2,8
-12.1026384,-77.0460898,San Isidro,1600,160,3,3,9
-12.1258688,-77.026949,Miraflores,950,94,3,2,10
-11.994757,-77.092964,San Martin de Porres,213,80,2,1,10
-12.092949,-76.999288,San Borja,953,97,3,1,11
-12.1319315,-77.0157039,Santiago de Surco,1200,180,3,3,10
-12.0922488,-77.0264768,San Isidro,893,65,2,2,9
-11.948085,-77.069477,Los Olivos,262,48,2,1,15
-12.082052,-77.059298,Jesus Maria,667,55,2,2,7
-12.1282272,-77.0298011,Miraflores,533,52,1,1,10
-12.0860919,-77.095423,San Miguel,453,50,1,1,8
-12.091878,-76.9862527,San Borja,1100,112,3,1,11
-12.1100846,-77.0396262,Miraflores,1600,115,2,2,10
-12.0939898,-77.0460281,San Isidro,700,50,1,1,9
-12.07203462,-77.06276135,Pueblo Libre,733,77,3,2,10
-12.0976943,-76.9510851,La Molina,413,110,3,1,10
-12.1158155,-77.046113,Miraflores,720,79,3,2,10
-12.0675431,-77.0612191,Pueblo Libre,667,85,2,2,10
-12.0949424,-77.0537064,San Isidro,800,65,1,2,9
-12.0825324,-77.1038796,San Miguel,560,53,2,2,8
-12.096517,-77.0287367,San Isidro,861,60,2,2,9
-11.980847,-77.055157,Independencia,355,75,2,2,12
-11.9305972,-77.0585214,Comas,320,61,3,2,5
-12.089958,-77.019408,La Victoria,930,69,3,2,2
-12.0766923,-77.054108,Jesus Maria,587,60,2,2,7
-12.0873067,-77.0299726,Lince,640,83,2,2,5
-12.1189673,-77.0379943,Miraflores,747,78,2,2,10
-12.111678,-76.943448,La Molina,443,70,1,1,10
-11.9346342,-77.0646182,Comas,267,70,2,2,5
-12.0930037,-77.0372869,San Isidro,640,74,2,1,9
-12.1364892,-76.9830626,Santiago de Surco,587,80,3,1,10
-12.0994211,-77.0627102,Magdalena del Mar,600,50,1,2,8
-12.098268,-77.068924,Magdalena del Mar,1100,102,2,2,8
-12.1290699,-77.023562,Miraflores,1000,107,3,2,10
-12.1125922,-77.0142962,Surquillo,693,73,2,3,9
-12.1043622,-76.9372231,La Molina,533,85,3,2,10
-12.0004769,-77.065749,San Martin de Porres,320,70,2,1,10
-12.0866362,-77.06361841,Magdalena del Mar,747,85,3,2,8
-12.092796,-76.994833,San Borja,1200,166,3,1,11
-12.1276318,-76.9849947,Santiago de Surco,1100,90,3,2,10
-12.0829646,-77.0514406,Jesus Maria,667,60,2,2,7
-11.92842,-77.059418,Comas,267,63,3,2,5
-12.3277422,-76.8338229,Punta Hermosa,1200,118,4,3,4
-11.9594606,-77.0577386,Comas,373,97,2,2,5
-12.1160619,-76.9949045,Santiago de Surco,1100,125,2,3,10
-11.9941528,-77.110367,Callao,267,50,1,1,11
-12.0787799,-76.9925644,San Luis,667,79,2,2,15
-12.104732,-77.038479,San Isidro,780,39,1,1,9
-12.1341937,-76.982194,Santiago de Surco,667,100,2,2,10
-12.0990152,-77.0066856,San Borja,933,100,3,2,11
-12.0855229,-77.0547669,Jesus Maria,613,70,2,2,7
-12.1027965,-77.0208898,San Isidro,733,70,3,2,9
-12.109734,-76.968523,Santiago de Surco,933,105,3,1,10
-12.1302113,-77.0194952,Miraflores,747,70,1,2,10
-12.1145462,-77.0347273,Miraflores,850,74,1,2,10
-11.8924986,-77.0647549,Puente Piedra,267,90,4,3,4
-12.070684,-77.103714,San Miguel,360,50,1,1,8
-12.1211283,-77.0248174,Miraflores,1200,123,2,4,10
-12.18059,-77.0017,Chorrillos,488,55,2,2,10
-12.107858,-76.97931,Santiago de Surco,690,58,1,1,10
-12.1265382,-77.0326576,Miraflores,1300,195,2,4,10
-12.1054608,-76.9936001,San Borja,900,96,3,3,11
-12.0973593,-77.0324006,San Isidro,667,48,1,1,9
-12.1178445,-77.022479,Miraflores,427,35,1,1,10
-11.99265183,-77.08011638,San Martin de Porres,400,120,3,1,10
-11.9257997,-77.0612581,Comas,253,56,3,1,5
-12.059868,-77.0446834,Cercado de Lima,427,54,2,2,6
-12.1187986,-77.0076943,Surquillo,640,62,2,2,9
-12.0711707,-77.0915027,San Miguel,773,123,3,3,8
-12.1272067,-77.024917,Miraflores,800,79,2,2,10
-12.09028756,-77.01882842,La Victoria,1280,83,3,2,2
-12.15804276,-76.98928651,Santiago de Surco,467,79,3,2,10
-12.0790363,-77.0151933,La Victoria,827,125,4,1,2
-12.121328,-77.018061,Miraflores,950,60,2,2,10
-12.1411508,-77.0221186,Barranco,820,55,1,1,5
-12.140383,-77.022943,Barranco,853,65,2,2,5
-12.12571756,-77.03400213,Miraflores,1100,98,3,2,10
-12.19638402,-77.01421814,Chorrillos,533,100,3,2,10
-12.078176,-77.0432176,Jesus Maria,1500,120,3,2,7
-12.1426882,-76.9730637,Santiago de Surco,213,84,3,2,10
-12.0949942,-76.9658475,Santiago de Surco,667,70,2,1,10
-12.1318567,-77.0018962,Santiago de Surco,773,116,2,2,10
-12.093732,-77.026606,San Isidro,832,45,1,1,9
-12.119323,-77.018959,Miraflores,825,61,3,2,10
-12.102375,-76.994097,San Borja,667,100,3,2,11
-11.9654196,-77.10448458,San Martin de Porres,427,80,7,6,10
-12.0752195,-77.0383179,Cercado de Lima,533,40,1,1,6
-12.0771967,-77.0916441,San Miguel,667,70,2,2,8
-12.3849381,-76.7704642,San Bartolo,1150,168,3,3,9
-12.0744554,-77.0439823,Jesus Maria,827,100,3,2,7
-12.0588946,-77.0780061,Cercado de Lima,453,130,3,1,6
-12.1258539,-77.0086836,Miraflores,893,100,3,2,10
-12.1182021,-77.006361,Surquillo,667,84,3,2,9
-12.1366252,-76.9887497,Santiago de Surco,573,59,2,1,10
-12.0756608,-77.0758303,San Miguel,1000,130,3,3,8
-12.0169659,-76.9973232,San Juan de Lurigancho,400,72,3,2,8
-12.08998,-77.050101,San Isidro,2300,151,2,1,9
-12.0852564,-77.0969817,San Miguel,533,75,3,2,8
-12.1179567,-77.0347466,Miraflores,720,65,1,1,10
-12.013402,-76.984468,San Juan de Lurigancho,446,70,2,1,8
-11.8924126,-77.0311683,Carabayllo,320,120,3,1,2
-12.006474,-77.0902615,San Martin de Porres,293,74,2,1,10
-12.1597847,-76.9689642,San Juan de Miraflores,240,40,1,1,10
-11.98323,-76.83367,Lurigancho,244,51,1,1,9
-12.010991,-77.01031,San Juan de Lurigancho,320,60,2,1,8
-12.0780409,-77.0955822,San Miguel,680,73,3,2,8
-12.0313819,-77.0004758,El Agustino,293,45,1,1,8
-12.1301083,-77.0327789,Miraflores,1900,190,3,3,10
-12.1191345,-77.036787,Miraflores,1000,80,2,2,10
-12.1406661,-76.9819031,Santiago de Surco,747,120,3,3,10
-12.0839184,-76.9784867,Santiago de Surco,1500,140,3,3,10
-12.148536,-77.02035,Barranco,733,60,3,2,5
-12.123591,-77.025979,Miraflores,1220,73,2,2,10
-12.13784232,-77.02676196,Miraflores,960,60,2,2,10
-12.006474,-77.09026150000001,San Martin de Porres,627,157,2,2,10
-12.0783092,-77.0553256,Jesus Maria,667,73,2,2,7
-12.117483,-77.00388,Surquillo,750,75,3,2,9
-11.9327968,-77.0745243,Los Olivos,347,120,3,2,15
-12.3181634,-76.8330842,Punta Hermosa,6500,149,3,4,4
-12.098009,-76.945371,La Molina,700,109,3,2,10
-12.1057824,-77.0323098,Miraflores,1500,168,3,3,10
-12.0663822,-77.0503993,Brena,387,85,3,2,10
-12.070131,-77.062793,Pueblo Libre,827,91,3,2,10
-12.12433,-76.994602,Santiago de Surco,1200,110,3,1,10
-12.127572,-77.034374,Miraflores,2000,150,3,1,10
-12.090039,-77.019886,La Victoria,890,76,2,2,2
-12.1719297,-76.9904292,Chorrillos,387,88,3,2,10
-12.0750979,-77.0323317,Cercado de Lima,667,39,1,1,6
-11.9988321,-77.06379,Los Olivos,427,72,3,1,15
-12.1258688,-77.026949,Miraflores,1100,128,3,3,10
-12.0944711,-76.9837173,Santiago de Surco,827,164,5,5,10
-12.1210499,-77.0239734,Miraflores,1100,180,3,1,10
-12.1139806,-76.9977394,Surquillo,550,39,1,1,9
-12.122486,-77.0313539,Miraflores,880,96,2,2,10
-11.975429,-77.072998,San Martin de Porres,293,60,2,1,10
-12.11909254,-77.04180809,Miraflores,1000,78,2,2,10
-12.1783113,-77.0003606,Chorrillos,467,66,3,2,10
-12.1266433,-77.0260809,Miraflores,717,57,2,1,10
-12.097964,-76.962062,Santiago de Surco,1000,55,1,1,10
-11.948159,-77.069485,Los Olivos,260,50,2,1,15
-12.087976,-77.0706511,Magdalena del Mar,587,58,2,2,8
-12.077982,-77.103405,San Miguel,533,67,2,2,8
-12.1210566,-76.99480109999999,Santiago de Surco,747,90,2,1,10
-12.094986,-77.047368,San Isidro,1800,159,3,1,9
-12.1172388,-77.0405085,Miraflores,1195,84,3,2,10
-12.1158735,-76.9981239,Surquillo,634,71,2,2,9
-12.133685,-76.9967625,Santiago de Surco,667,85,2,2,10
-12.179327,-76.9991857,Chorrillos,520,69,3,2,10
-12.095302,-77.00846179999999,San Borja,1400,126,3,2,11
-12.0301428,-76.9353201,Ate,453,119,3,2,12
-12.1380647,-77.0225158,Barranco,707,45,1,1,5
-12.1798431,-77.0052306,Chorrillos,600,73,3,2,10
-12.089761,-77.01592,La Victoria,813,59,2,2,2
-12.0802295,-77.047294,Jesus Maria,720,81,3,2,7
-12.09613,-77.057936,Magdalena del Mar,1250,98,3,1,8
-12.0878098,-77.0639074,Magdalena del Mar,560,45,1,1,8
-12.1003508,-77.0624362,Magdalena del Mar,720,73,2,2,8
-12.1365798,-77.0225352,Barranco,613,42,1,1,5
-12.1152552,-77.0484237,Miraflores,3800,272,3,3,10
-12.1114209,-77.0476707,Miraflores,1053,62,2,2,10
-12.0926504,-77.0268858,San Isidro,780,45,1,1,9
-12.0706615,-76.9883265,Ate,427,63,2,1,12
-11.9591501,-77.0891281,San Martin de Porres,227,100,2,1,10
-12.0756608,-77.0758303,San Miguel,520,65,2,2,8
-12.073097,-76.987345,Ate,947,130,3,2,12
-12.0644997,-77.0808812,Cercado de Lima,480,80,2,1,6
-12.0884476,-76.9999528,San Borja,493,85,3,2,11
-12.0926311,-77.0685548,Magdalena del Mar,693,90,3,2,8
-12.128391,-77.03371,Miraflores,915,115,3,2,10
-12.1200664,-77.0364127,Miraflores,1350,95,2,2,10
-12.1021385,-77.01197309999999,San Isidro,1280,152,3,2,9
